Epoch,Score,Average Score,Steps
1254,-7.798773373312708,-7.816919946398255,98
1255,-7.797212175072964,-7.816900266128963,98
1256,-7.900947866636535,-7.817859464310897,98
1257,-7.805250322149234,-7.81788297974246,98
1258,-7.800880604887442,-7.817832072477683,98
1259,-7.801861879103704,-7.81669928012238,98
1260,-7.798755027824457,-7.8166798055564195,98
1261,-7.810071537515561,-7.8167373806951135,98
1262,-7.804342509884281,-7.816722202938908,98
1263,-7.7994110723607815,-7.815132928477497,98
1264,-7.895324862908799,-7.81596747494264,98
1265,-7.798701782395137,-7.815965690831654,98
1266,-7.897749319649534,-7.816938590580596,98
1267,-7.813626345772567,-7.81707754238601,98
1268,-7.801361895786039,-7.817095110588267,98
1269,-7.813435532404197,-7.817243860253294,98
1270,-7.7981851725595215,-7.817210817958472,98
1271,-7.804146966223113,-7.817239991249922,98
1272,-7.927726850628605,-7.818527372560411,98
1273,-8.040621412995229,-7.820909152630469,98
1274,-7.807298925320099,-7.820966723435785,98
1275,-7.797944708966732,-7.820977822999679,98
1276,-7.801695313558145,-7.820980620723137,98
1277,-7.80399628126813,-7.821022330892665,98
1278,-7.800733025645272,-7.820995234728772,98
1279,-7.798263322093543,-7.8209197916673165,98
1280,-7.800517957402143,-7.820844912556048,98
1281,-7.800763037164262,-7.820876794457104,98
1282,-7.800290626619175,-7.8207479169844145,98
1283,-7.802402097938312,-7.819869834888056,98
1284,-8.039245372384261,-7.822212703247332,98
1285,-7.804799767070046,-7.822270459256106,98
1286,-7.8046986508427345,-7.822286198545381,98
1287,-7.798794282801278,-7.822195398255226,98
1288,-7.887567235839316,-7.823041069880241,98
1289,-7.804910659813068,-7.823082317341609,98
1290,-7.800408451474493,-7.823089653042168,98
1291,-7.801007921563723,-7.8230934845818885,98
1292,-7.802503903518753,-7.8231046459293,98
1293,-7.806105455190192,-7.823144209076778,98
1294,-7.812467313990812,-7.823272252229162,98
1295,-7.7992887122863,-7.823274236660776,98
1296,-7.797893293011047,-7.82327010767339,98
1297,-7.814341020243527,-7.823439004849419,98
1298,-7.813572201968935,-7.823561560360853,98
1299,-7.819845658129916,-7.823741847486151,98
1300,-7.808132963050232,-7.823817359996547,98
1301,-7.80303483172149,-7.82376697398492,98
1302,-7.807067726909107,-7.823845738772274,98
1303,-7.804282945937331,-7.823901094705407,98
1304,-7.804650822532089,-7.823950510538713,98
1305,-7.799540534479628,-7.822992672854024,98
1306,-7.9207397877628125,-7.824164457905054,98
1307,-8.044536446836911,-7.826601538723313,98
1308,-7.796576289282474,-7.826475425542875,98
1309,-7.821225437731047,-7.8265849845432856,98
1310,-7.934996105296954,-7.827848799954292,98
1311,-7.806587088192092,-7.827903243231289,98
1312,-8.449465821446708,-7.834358046663616,98
1313,-7.805053577466719,-7.8343315662867266,98
1314,-7.80274529586611,-7.83435679122252,98
1315,-7.795571181069681,-7.830226788682698,98
1316,-7.924321482950797,-7.8314625052055815,98
1317,-8.003577682993539,-7.833384786431006,98
1318,-7.795673250689813,-7.833324745756883,98
1319,-7.808571252442672,-7.832326773907636,98
1320,-7.911884077119309,-7.833425192379124,98
1321,-7.802820102820961,-7.833436865363359,98
1322,-7.810051956717734,-7.83355157400103,98
1323,-7.837085221748811,-7.833899630002465,98
1324,-7.809974350289675,-7.832855640661172,98
1325,-7.797033161430568,-7.832850531242568,98
1326,-7.794763865470207,-7.832796987377314,98
1327,-7.794235473561654,-7.832742154632964,98
1328,-7.8957320560183915,-7.833669690274022,98
1329,-7.790529350577479,-7.833577951884191,98
1330,-7.802047042191321,-7.832429405800945,98
1331,-7.803183069057004,-7.832207399243824,98
1332,-7.798828827582393,-7.832197914911628,98
1333,-7.799256221875849,-7.83219856673304,98
1334,-7.94507850865969,-7.833634124096779,98
1335,-7.790296033859551,-7.833513144050664,98
1336,-7.806717189010011,-7.8334679495605455,98
1337,-7.794224909167543,-7.833398527084771,98
1338,-7.806253511852964,-7.833438085021569,98
1339,-7.8001749855482245,-7.832154956810772,98
1340,-7.7995567276950375,-7.832034084446428,98
1341,-8.07854302040072,-7.83479089534847,98
1342,-7.790601980417624,-7.834710315439175,98
1343,-7.793746581162427,-7.834531289178612,98
1344,-8.053144503262775,-7.836971507930706,98
1345,-7.781711153210001,-7.83675272520843,98
1346,-7.7798147905630515,-7.836561787565601,98
1347,-7.93393538310086,-7.837903232091606,98
1348,-7.795328787096565,-7.837871539599447,98
1349,-7.8005198606930986,-7.8378731643706105,98
1350,-7.795403162561268,-7.837823337063464,98
1351,-7.9418017226000455,-7.8391215449663125,98
1352,-7.792249856840381,-7.839004349099212,98
1353,-7.817292496947282,-7.837774203699882,98
1354,-7.673614883023973,-7.836470564900665,98
1355,-7.77903481986122,-7.836275133678375,98
1356,-7.952884861570173,-7.83781644740607,98
1357,-8.132045017239362,-7.840104538006097,98
1358,-7.912121348319363,-7.841162666978078,98
1359,-7.909863620042452,-7.8422417067320875,98
1360,-7.778342511727338,-7.84200884170856,98
1361,-7.783453846471514,-7.841857344863481,98
1362,-7.794875846123761,-7.841706892473463,98
1363,-7.691954784198977,-7.840594142714203,98
1364,-7.664923378463664,-7.839262581388489,98
1365,-7.816193125530933,-7.838479098840193,98
1366,-7.667351772471105,-7.837178603692431,98
1367,-7.6654428667315955,-7.834878539802154,98
1368,-7.801993546158347,-7.834763363568349,98
1369,-7.796317344513918,-7.8347134175161495,98
1370,-7.5559278219385835,-7.832163836224411,98
1371,-7.46796397194559,-7.8288943193866505,98
1372,-7.800065847297544,-7.828853912268574,98
1373,-8.105730111673939,-7.830616320793776,98
1374,-7.783874677370262,-7.8280742739064,98
1375,-7.788388066519687,-7.827887037680655,98
1376,-7.470006913060549,-7.8246401288102945,98
1377,-6.879809008432702,-7.815512541630836,98
1378,-7.393778274757498,-7.81145097720994,98
1379,-7.210480199364191,-7.805606889821018,98
1380,-7.579206823979246,-7.803438013602064,98
1381,-7.383438287532878,-7.79930851192019,98
1382,-6.751575290176071,-7.788920514425257,98
1383,-7.599156627596873,-7.786929088692363,98
1384,-7.602424161653126,-7.784949109125184,98
1385,-7.161500534242778,-7.776258566173288,98
1386,-7.4156058134873195,-7.772405160692272,98
1387,-7.8258297440894005,-7.772614379437289,98
1388,-6.462337606165754,-7.759382135114165,98
1389,-7.868009309218034,-7.759188492276328,98
1390,-7.394304890774162,-7.7551230886224785,98
1391,-6.871659956228257,-7.745927558966574,98
1392,-7.28219311561107,-7.740790778709618,98
1393,-6.975176476328401,-7.732599418044365,98
1394,-7.042861738010589,-7.7250425495574415,98
1395,-7.636728596679505,-7.723302562257328,98
1396,-7.286290429228241,-7.718223371335962,98
1397,-6.817361108893281,-7.70851513188925,98
1398,-7.215820731726329,-7.702589188438584,98
1399,-7.477471308181914,-7.699261456816931,98
1400,-7.379864181808529,-7.694905204576124,98
1401,-6.918621907070998,-7.686098164417915,98
1402,-7.410383722524595,-7.682210529673391,98
1403,-4.3508483462139536,-7.647990535805123,98
1404,-4.359489675260765,-7.613883671739018,98
1405,-6.321140957767918,-7.599195455256205,98
1406,-6.066099480390065,-7.582032672542447,98
1407,-4.42093956163545,-7.547381185155048,98
1408,-6.442023539649351,-7.531514720727447,98
1409,-3.928781291534161,-7.4932197207497415,98
1410,-3.328223457037435,-7.448734552624062,98
1411,-6.739988446234536,-7.436902793623444,98
1412,-6.6066172167788375,-7.425021903807471,98
1413,-6.55011884756371,-7.406216488224472,98
1414,-6.079105285653984,-7.389127891275831,98
1415,-7.787155976074063,-7.388973541574919,98
1416,-6.842896873655196,-7.379541122689627,98
1417,-7.033710840766212,-7.370723195539283,98
1418,-6.994035863556367,-7.3607277319805,98
1419,-7.784972215000215,-7.360621781132089,98
1420,-6.2876353875541025,-7.345563010192598,98
1421,-6.738246146274998,-7.333942832659486,98
1422,-7.018067608244178,-7.326173005980509,98
1423,-6.5270219043015345,-7.3134697381348035,98
1424,-5.281346792991203,-7.288165397256016,98
1425,-7.539214972098206,-7.285484611333328,98
1426,-7.321857302552898,-7.280779899859292,98
1427,-7.896337169650707,-7.281785576138305,98
1428,-5.7927290171850885,-7.261968680530617,98
1429,-5.653629704155675,-7.239769647343858,98
1430,-4.7999400071182015,-7.210159851864062,98
1431,-7.4101562871002935,-7.206279745378013,98
1432,-6.890973394356585,-7.1972479664205835,98
1433,-6.5410729916792265,-7.184794938342335,98
1434,-5.8863992717294655,-7.165855760618111,98
1435,-3.8570768368983117,-7.1253804965412675,98
1436,-3.1205211072715686,-7.079145101228513,98
1437,-3.465491043418912,-7.036162664143453,98
1438,-5.857010109978686,-7.0169823195970285,98
1439,-3.77181781688148,-6.977037411726023,98
1440,-2.32075143664271,-6.922785693420027,98
1441,-4.258529099034197,-6.8877260139283365,98
1442,-2.9286687740885373,-6.836737160004454,98
1443,-2.649945468964521,-6.785839570782147,98
1444,-3.004151634378423,-6.738417838635772,98
1445,-3.035696261838642,-6.688740133275137,98
1446,-3.6109300516783014,-6.6474452708837335,98
1447,-4.701832099713756,-6.616970194736711,98
1448,-3.29535382904052,-6.571043644696509,98
1449,-3.449292308732746,-6.528013580554293,98
1450,-3.591386708870503,-6.486338994892683,98
1451,-3.551743267274468,-6.444322560285883,98
1452,-4.198512559198708,-6.407260291341315,98
1453,-3.3930701024002627,-6.363704056148837,98
1454,-3.0741951941773977,-6.316742696715473,98
1455,-4.539274779309062,-6.285709626381661,98
1456,-4.268143147969864,-6.2509483226995695,98
1457,-4.074083576369535,-6.212544349578772,98
1458,-4.393614013077865,-6.1755301812207355,98
1459,-3.230621509377293,-6.1291786976668545,98
1460,-4.128819938284068,-6.091742621609842,98
1461,-3.8762828891975576,-6.053108367921428,98
1462,-2.5288019448003207,-6.0010821114692385,98
1463,-3.103126361826659,-5.954629146278177,98
1464,-4.862854743625783,-5.926618254787353,98
1465,-3.0327426635714683,-5.880755079392381,98
1466,-4.580737146412909,-5.848720861777351,98
1467,-5.8990437658825545,-5.831212861712117,98
1468,-3.1170148567795417,-5.786178921019523,98
1469,-3.081707828257167,-5.739443418862085,98
1470,-4.14403663621553,-5.70328222373042,98
1471,-2.958068440162675,-5.657758863514816,98
1472,-4.54120024181771,-5.628781004800679,98
1473,-4.204930764039058,-5.593185607936735,98
1474,-3.5078896595001607,-5.547662435142933,98
1475,-3.7057135477504595,-5.507284602176401,98
1476,-2.7279180570168284,-5.457180938715976,98
1477,-2.649652600567286,-5.409454658394261,98
1478,-3.989556185753368,-5.380838293813276,98
1479,-2.7144075829197836,-5.334507890923794,98
1480,-3.368837320504512,-5.296471822816274,98
1481,-4.924043990787316,-5.270183081893581,98
1482,-4.156019800299892,-5.238228443406126,98
1483,-3.779527924330225,-5.208802231863097,98
1484,-3.606283763764385,-5.1692688371716855,98
1485,-3.9480008247105944,-5.1330864278950274,98
1486,-3.738534623811549,-5.099195676306601,98
1487,-6.215482505893348,-5.087313267320521,98
1488,-3.319393760517169,-5.042695089265352,98
1489,-2.5264987262115546,-5.003726387483627,98
1490,-3.114275767757651,-4.956659718756296,98
1491,-4.1460193701445895,-4.924498475977785,98
1492,-2.9451713146325083,-4.88562235081347,98
1493,-2.7974322733737496,-4.841218778118051,98
1494,-3.8368420166416644,-4.810146159705311,98
1495,-3.1218983788583192,-4.771324740307764,98
1496,-3.690121893810343,-4.73224942641797,98
1497,-2.5139498642093683,-4.684998529734615,98
1498,-3.070201204172421,-4.647897936618566,98
1499,-4.611191704317429,-4.622109530406598,98
1500,-5.636546066278206,-4.603882547813491,98
1501,-11.03987757549515,-4.640120304186627,98
1502,-5.42625823536586,-4.625344426248952,98
1503,-2.8333091898218368,-4.580026856618231,98
1504,-2.8254261035853028,-4.5649236660971555,98
1505,-3.9158748752379853,-4.560531440354356,98
1506,-3.5264312752089757,-4.532861047457732,98
1507,-3.0137921708170863,-4.502640183006515,98
1508,-3.154135169310776,-4.490097565260727,98
1509,-3.341109577129312,-4.459395446819934,98
1510,-2.949337772120192,-4.449697986231677,98
1511,-2.3582426841435686,-4.4400942162030255,98
1512,-3.1858207625761676,-4.404904437156902,98
1513,-3.2446116776896,-4.371617253601563,98
1514,-3.422098528289482,-4.340646755390928,98
1515,-1.9849917215731339,-4.300110977528741,98
1516,-4.830219322257355,-4.270834376995901,98
1517,-2.4293147519714053,-4.227135544107943,98
1518,-1.9285188895571344,-4.1765890891454776,98
1519,-4.2175451961966814,-4.149099082537956,98
1520,-2.115678545097034,-4.092967462043864,98
1521,-3.5573145301728997,-4.065934582267813,98
1522,-3.062414460917983,-4.029540209145466,98
1523,-2.6794033893223705,-3.986583137670993,98
1524,-2.8817640405589473,-3.9504914756537395,98
1525,-1.8105127640161585,-3.916126782297551,98
1526,-2.202828835407284,-3.8632912759936806,98
1527,-1.8596862038944917,-3.809210374026766,98
1528,-2.7434076552182898,-3.758191269923475,98
1529,-1.9676668590390685,-3.720319367367573,98
1530,-3.9625339805428923,-3.7035758453516054,98
1531,-2.798451506431341,-3.683759127523023,98
1532,-2.043569165476309,-3.6306246015663493,98
1533,-3.337760240944519,-3.595444273314745,98
1534,-2.5682806851235234,-3.556109696022114,98
1535,-2.2473644459799678,-3.5200796482424157,98
1536,-2.161452686395101,-3.503291290316641,98
1537,-2.823029541900074,-3.5003458292733596,98
1538,-2.6457819320246987,-3.492229897477377,98
1539,-3.3123238782919886,-3.46703498429236,98
1540,-3.144798934598805,-3.4608268765469874,98
1541,-2.7971612886136827,-3.465543805774423,98
1542,-2.2768531929727924,-3.4459232522490613,98
1543,-2.285630880389361,-3.439556540430258,98
1544,-3.4749125048060243,-3.447724530884135,98
1545,-3.483785096988775,-3.4524733770485936,98
1546,-3.3572504415481785,-3.4556570817981926,98
1547,-3.182538783076818,-3.4514155840892675,98
1548,-1.9884519333704236,-3.4245504339274526,98
1549,-3.8043997271205505,-3.4295904923242846,98
1550,-3.127759840507469,-3.4264070025398756,98
1551,-1.8838515611535784,-3.4095007139486184,98
1552,-1.7730879898435454,-3.3918902656572234,98
1553,-3.3059482202818082,-3.3830529949748787,98
1554,-3.3645171636793973,-3.3827702926113052,98
1555,-2.836966822907202,-3.380421496856155,98
1556,-3.217738947563607,-3.367336983670557,98
1557,-4.166773502195965,-3.366333323811409,98
1558,-2.2680755381348896,-3.3484520561061153,98
1559,-1.9128626693933595,-3.323890161614189,98
1560,-2.1017877632335185,-3.312713589870192,98
1561,-2.319925882662972,-3.294803747735329,98
1562,-2.8213314643919354,-3.2843586841233923,98
1563,-3.0488213714118673,-3.2895073913175663,98
1564,-1.9354590986344928,-3.2779463293057627,98
1565,-1.8519625438026077,-3.2481355154461276,98
1566,-7.485537001071182,-3.292222588094639,98
1567,-9.919403670875145,-3.3450806724952558,98
1568,-2.835010089938994,-3.3147437054067055,98
1569,-3.3172475502276577,-3.316726207322033,98
1570,-3.2223070137326517,-3.3181182784653545,98
1571,-1.9563223286378093,-3.2964577407665647,98
1572,-1.8379225070978715,-3.285367186973844,98
1573,-1.6017083690420018,-3.256263307045372,98
1574,-2.769509423855011,-3.242051214568302,98
1575,-1.7937220992723062,-3.2250792585264425,98
1576,-1.8625331548257562,-3.206829947705406,98
1577,-1.9178544836335847,-3.1988095162857704,98
1578,-1.9639781181575255,-3.192020660024287,98
1579,-3.3104811250082387,-3.185297144571366,98
1580,-1.6887118565517425,-3.1751417413399983,98
1581,-2.112935549007812,-3.1627070703350806,98
1582,-4.117705598048123,-3.1547235218921186,98
1583,-1.9976580895426028,-3.133353603963829,98
1584,-4.2081452054934445,-3.1375973394208905,98
1585,-3.3384158564528703,-3.1349451819227565,98
1586,-1.5946678965708796,-3.1116448559015706,98
1587,-1.938197626926583,-3.093819737120531,98
1588,-1.8959768944813804,-3.051052354829324,98
1589,-1.945676277775584,-3.037451191633863,98
1590,-1.6653546623608062,-3.0289250127838554,98
1591,-2.3405643312100666,-3.021264503511107,98
1592,-3.648834801593756,-3.016341884020505,98
1593,-2.1542613783143443,-3.0085110925718097,98
1594,-3.4542120250344506,-3.0150138623902327,98
1595,-1.9503908391171867,-2.9963361279592977,98
1596,-1.844302146837068,-2.9836866603155228,98
1597,-1.8736017609915951,-2.9657013124658325,98
1598,-2.126817210609439,-2.961868315895536,98
1599,-2.4032493270212423,-2.955264831963346,98
1600,-2.108424731730621,-2.930484960947635,98
1601,-1.9996506868891446,-2.8944760958051687,98
1602,-1.8505822859944006,-2.8034929741269434,98
1603,-1.7304906215356706,-2.76690121557417,98
1604,-1.973461263111273,-2.7583878697651545,98
1605,-2.0420529715188653,-2.7506317001407337,98
1606,-1.9760342801231126,-2.7314253576148433,98
1607,-2.0398877025385636,-2.7167071044200872,98
1608,-2.185029543725792,-2.708501533854827,98
1609,-1.9943094497369562,-2.697018110888749,98
1610,-1.8770366294258676,-2.6825223391293087,98
1611,-2.0319333636543835,-2.6734391271643014,98
1612,-2.0371796418355954,-2.6702602851612522,98
1613,-2.489376488331637,-2.663364797297445,98
1614,-1.9617521119701593,-2.650663217438837,98
1615,-2.2047909237758305,-2.638610666899098,98
1616,-1.9370803403323031,-2.638136296787802,98
1617,-1.921235735932928,-2.609334479101422,98
1618,-2.854205532013838,-2.6135413185077834,98
1619,-2.1718587840632226,-2.6159506243939816,98
1620,-2.0734575144883416,-2.594722033485978,98
1621,-2.977919957613712,-2.603259077174262,98
1622,-1.9854691543872849,-2.5876962516714337,98
1623,-1.8753056016740375,-2.575942698609613,98
1624,-1.860184662451669,-2.5678316221059427,98
1625,-1.9462849870751517,-2.558569453259568,98
1626,-1.9807120778901084,-2.560254594981093,98
1627,-2.014185480206727,-2.558386838989008,98
1628,-1.8115448679347992,-2.557910192098318,98
1629,-2.0157629939091546,-2.550705789511098,98
1630,-2.198697038808261,-2.5529932170335656,98
1631,-1.9427770807444669,-2.5329956239662548,98
1632,-1.8245252133577514,-2.523352789381368,98
1633,-1.9599044033095918,-2.5225244253995194,98
1634,-1.8953651671072829,-2.508243286054596,98
1635,-4.183382397291081,-2.5242343921156607,98
1636,-2.010564762459391,-2.521889840793675,98
1637,-3.54792437980956,-2.5356172833027286,98
1638,-2.751378118438599,-2.5349078632684567,98
1639,-1.9696618879851668,-2.528213605406679,98
1640,-1.8536438170530838,-2.51377122856273,98
1641,-3.2178553145324345,-2.5144945590571224,98
1642,-1.8697937123009223,-2.5053127018659067,98
1643,-2.0229545271293246,-2.5027988536892387,98
1644,-3.423969247252732,-2.5140695305888765,98
1645,-1.9882494753292599,-2.4993500946534626,98
1646,-3.672274058842846,-2.5012163219985526,98
1647,-2.001492731039343,-2.4877929783301482,98
1648,-4.580642519527494,-2.5016355895821354,98
1649,-3.5041767743923318,-2.5166427662259165,98
1650,-3.9552077312718827,-2.51813591478187,98
1651,-1.9795361987683389,-2.506767363873562,98
1652,-3.734380244863821,-2.525089430048911,98
1653,-2.022328437984589,-2.527557157258228,98
1654,-3.7014246654519387,-2.531472765626249,98
1655,-2.189684322294316,-2.519840757295704,98
1656,-1.9580772261284918,-2.511138880099875,98
1657,-1.877490068018837,-2.4978690892132933,98
1658,-3.5728811851774678,-2.4919889672626154,98
1659,-1.8194364219943293,-2.487546995815679,98
1660,-2.0613983584386295,-2.4890176462022655,98
1661,-2.054968078320285,-2.4885540849655006,98
1662,-1.9012044957832344,-2.484408328659761,98
1663,-3.300208855412505,-2.4891496889668954,98
1664,-2.024823203804323,-2.4790110932480087,98
1665,-3.7921164357128316,-2.4973938391596757,98
1666,-1.9199607450204306,-2.4980670886766836,98
1667,-1.878384672991372,-2.442550728992725,98
1668,-2.0834073558901203,-2.36496660706218,98
1669,-1.8371289653289153,-2.355086595927427,98
1670,-1.8381075793358863,-2.3404416457205777,98
1671,-1.9098343149382737,-2.3274468665245935,98
1672,-1.8217902712219007,-2.32611486595612,98
1673,-3.9409466076642095,-2.3469368867538063,98
1674,-2.021047103994046,-2.351088755416698,98
1675,-1.8687444734386283,-2.34217029056109,98
1676,-1.97998296938279,-2.344014457591887,98
1677,-1.8113319550053164,-2.3435075150194074,98
1678,-1.8249008128673276,-2.342587181645484,98
1679,-1.9143314260534459,-2.3420956302385125,98
1680,-2.0168961078112315,-2.3292878577910177,98
1681,-1.822995402401508,-2.3306173978489357,98
1682,-1.849005425135468,-2.328004228305645,98
1683,-1.8238240728472281,-2.305292530036329,98
1684,-3.2856854812044167,-2.3180452764884265,98
1685,-1.885847721242478,-2.295052232089902,98
1686,-2.247114764913153,-2.2842472707875285,98
1687,-1.809939225764063,-2.286378670086471,98
1688,-1.8074065551833263,-2.2850837089801024,98
1689,-1.924382855340062,-2.2853649561173173,98
1690,-1.8830805893681324,-2.284745196826154,98
1691,-1.8321619966235294,-2.2863967545911317,98
1692,-1.7278680168555445,-2.2803304544490075,98
1693,-1.9534726100198827,-2.263544690175999,98
1694,-1.891871542555837,-2.2609467710100732,98
1695,-1.953290030375442,-2.2460861572015687,98
1696,-10.156317839472841,-2.3273329591852874,98
1697,-2.193527854936975,-2.3307906394635047,98
1698,-1.9182564938157507,-2.3312327655310705,98
1699,-1.9317694128903593,-2.32930159921702,98
1700,-1.7423880328146133,-2.3227584180862615,98
1701,-1.7806183981167014,-2.319512810822757,98
1702,-1.7968637103271583,-2.317505018975609,98
1703,-2.055393663985217,-2.3195328544012606,98
1704,-1.8778475470867133,-2.320991833862162,98
1705,-1.903902402323853,-2.3203031322702072,98
1706,-1.8316606389192933,-2.318220039868231,98
1707,-1.8680842115365168,-2.317151227307968,98
1708,-1.6912654445812298,-2.313699521783638,98
1709,-1.8852051572869784,-2.3107309635020656,98
1710,-1.7710139962800178,-2.308520117428234,98
1711,-1.8462947558693394,-2.3082157424425263,98
1712,-3.3648993070514006,-2.3214134250504173,98
1713,-1.8165301372173888,-2.319228776489841,98
1714,-1.905602138337518,-2.313448832430493,98
1715,-3.580985281736948,-2.329480844012343,98
1716,-1.8182050658899802,-2.3256532612609973,98
1717,-1.8545195309771376,-2.324835827505006,98
1718,-1.9221187928240866,-2.3248445706425422,98
1719,-2.0534264989509214,-2.3169160653646914,98
1720,-3.1446080652576036,-2.326547246366616,98
1721,-3.9825602122442487,-2.3454492532750906,98
1722,-1.8561963718239964,-2.3343430791583604,98
1723,-1.7787334363563307,-2.3322961908610242,98
1724,-1.6881123797451405,-2.3304427926241047,98
1725,-1.780050401748801,-2.3296493841022943,98
1726,-1.9055215942215664,-2.3292457861532485,98
1727,-1.8092702956128353,-2.327548342764365,98
1728,-1.8305794847452128,-2.3257304616211814,98
1729,-3.1855960705001616,-2.3393349289733143,98
1730,-1.75255095258144,-2.336728869158188,98
1731,-1.80645227374356,-2.332845257622894,98
1732,-1.755342747841294,-2.330989472148605,98
1733,-1.7864726260903556,-2.330612713858829,98
1734,-4.808545069949095,-2.3588170768948635,98
1735,-12.210834947938011,-2.4609504410615046,98
1736,-1.9321353138569406,-2.4386608659779982,98
1737,-1.8765291986335497,-2.437333781187643,98
1738,-1.7831296888582853,-2.4198605664257498,98
1739,-1.8091976198565658,-2.4105320466378086,98
1740,-1.738385836823834,-2.408242184745122,98
1741,-1.7825543622871332,-2.40753832875734,98
1742,-1.8436135030253793,-2.3939319741879634,98
1743,-1.7587837563811886,-2.392832865713511,98
1744,-1.7829904279779991,-2.3904569835436953,98
1745,-1.846738823913339,-2.374840840738355,98
1746,-1.8207358737701071,-2.3731822902278683,98
1747,-3.2410149095965988,-2.368912397661074,98
1748,-1.9042657223345818,-2.3679497540105316,98
1749,-3.2059062783039365,-2.354338504097427,98
1750,-2.9117801532939587,-2.3484731910172454,98
1751,-1.8039149195980075,-2.3271732621887913,98
1752,-1.8220698717814574,-2.3256141896443663,98
1753,-1.8515931145484668,-2.306972732908571,98
1754,-1.867216717487478,-2.305436973299689,98
1755,-1.853249883427495,-2.2871382130816253,98
1756,-1.7720682047431249,-2.2830034000365638,98
1757,-1.8092269711276776,-2.281529635135566,98
1758,-1.8225084317647475,-2.2809852624993865,98
1759,-1.8681078711496286,-2.2641063187961405,98
1760,-1.8449740668690757,-2.2643591667651974,98
1761,-1.831363460570422,-2.2620815935189773,98
1762,-1.8178607797519306,-2.2597339965034493,98
1763,-1.72893070990043,-2.2580283154551046,98
1764,-1.7184966325647748,-2.2423677983972063,98
1765,-1.779640278494015,-2.2399402446812626,98
1766,-1.8307318445726324,-2.220520595264033,98
1767,-1.8376929277966563,-2.2197060624202334,98
1768,-1.8517429449627343,-2.2194422829348013,98
1769,-1.8644291084823088,-2.2172741814753176,98
1770,-1.8433678438714982,-2.217335952549997,98
1771,-1.7691448575884745,-2.216653153324775,98
1772,-4.309248550885627,-2.240409729918313,98
1773,-4.118061993620452,-2.2631450935064175,98
1774,-1.857563755764561,-2.242517540517312,98
1775,-1.840933733312773,-2.2407342398174976,98
1776,-1.818682916253885,-2.2402385808354706,98
1777,-1.7830723196705014,-2.2382889704422793,98
1778,-1.982174639403028,-2.2399804821689897,98
1779,-3.1004726975308996,-2.252609906769619,98
1780,-1.8170767798817087,-2.25164698948079,98
1781,-1.8257142743960093,-2.2497541000410353,98
1782,-1.7841032302207325,-2.2493690290293444,98
1783,-1.8193440176039322,-2.2490753517270514,98
1784,-1.7683289089338519,-2.248525894658602,98
1785,-1.7924934168286217,-2.2337418148132975,98
1786,-1.7990751727740135,-2.2328826806700457,98
1787,-1.7982530258200295,-2.2284385050354603,98
1788,-1.882481331674076,-2.229156743707837,98
1789,-3.8711127872273856,-2.24958947867857,98
1790,-1.749685292558214,-2.247859799839146,98
1791,-3.017153275231628,-2.2590882422734375,98
1792,-1.813850915428592,-2.2589069444398246,98
1793,-1.739426572753564,-2.2590213855873293,98
1794,-1.8224204371636517,-2.257723839321426,98
1795,-1.7557987834122,-2.2563765842804,98
1796,-1.810947344646259,-2.2549672507583285,98
1797,-1.803326562377577,-2.1722643668266923,98
1798,-1.8103565470182479,-2.1684705915007645,98
1799,-1.7965155751157806,-2.167265235870072,98
1800,-1.7781423511016625,-2.165744175852362,98
1801,-1.7965599233240215,-2.1662805312039404,98
1802,-1.7413511380654334,-2.1658917464509573,98
1803,-1.811604597840747,-2.16603769583228,98
1804,-1.8154627559227405,-2.163662142287107,98
1805,-1.844108388011333,-2.163328091207153,98
1806,-1.7506896361008208,-2.161811133125737,98
1807,-1.7822687505333494,-2.161322104527856,98
1808,-1.8844069556480572,-2.1614837158556925,98
1809,-1.7739348567753406,-2.1623022248873176,98
1810,-1.7850774828827831,-2.1613108617744046,98
1811,-1.839033204772517,-2.1619843192842314,98
1812,-1.7989752655017368,-2.1615158094786113,98
1813,-1.8118554148333994,-2.1461391372784333,98
1814,-1.799266347488226,-2.145968208667253,98
1815,-1.7987794550126164,-2.144910558337304,98
1816,-1.8670076977300252,-2.1279404832481266,98
1817,-1.8433939768483179,-2.12818987840613,98
1818,-1.8837238268211263,-2.12847902985013,98
1819,-1.8472477249185768,-2.1277377321480957,98
1820,-1.757118309047955,-2.124803987693611,98
1821,-1.7621082258379643,-2.1111158704716346,98
1822,-1.7972844394128678,-2.0894794766812246,98
1823,-1.8507291891067024,-2.0894253461592713,98
1824,-1.8699886676660065,-2.090328863300951,98
1825,-1.8673629022701688,-2.0921036209497137,98
1826,-1.8807762848495537,-2.0931009069210083,98
1827,-1.7560932498060704,-2.0916214183624393,98
1828,-1.8259671835932223,-2.091786734085017,98
1829,-1.8139687864673408,-2.0916222717258304,98
1830,-1.7560770494603217,-2.077468618052168,98
1831,-1.7619911892040276,-2.077562085741501,98
1832,-1.8121647496026287,-2.0776186449084224,98
1833,-1.8815361519670948,-2.0788680845532324,98
1834,-3.199452941403713,-2.092857988665245,98
1835,-1.8746714816036325,-2.0638097353152904,98
1836,-1.8959660329013088,-1.961682320314927,98
1837,-1.7734304684164135,-1.9601109852115555,98
1838,-1.8307295750931611,-1.959657523592344,98
1839,-1.771685441924198,-1.9595442142167587,98
